account_cd,account_nm,list_nm,list_no
A,Ⅰ. 자산,요약재무상태표(신탁계정),SM006
A1,1. 유동자산,요약재무상태표(신탁계정),SM006
A2,2. 비유동자산,요약재무상태표(신탁계정),SM006
B,자산총계,요약재무상태표(신탁계정),SM006
B1,Ⅱ. 부채와 자본,요약재무상태표(신탁계정),SM006
B11,1. 유동부채,요약재무상태표(신탁계정),SM006
B12,2. 비유동부채,요약재무상태표(신탁계정),SM006
C,부채총계,요약재무상태표(신탁계정),SM006
C1,3. 신탁원본,요약재무상태표(신탁계정),SM006
C2,4. 신탁잉여금(결손금),요약재무상태표(신탁계정),SM006
C3,5. 신탁원본조정,요약재무상태표(신탁계정),SM006
D,자본총계,요약재무상태표(신탁계정),SM006
E,부채와 자본총계,요약재무상태표(신탁계정),SM006
A,Ⅰ. 영업수익,요약손익계산서,SM007
A1,1. 수수료수익,요약손익계산서,SM007
A2,2.증권평가 및 처분이익,요약손익계산서,SM007
A3,3. 파생상품 관련 이익,요약손익계산서,SM007
A4,4. 이자수익,요약손익계산서,SM007
A5,기타영업수익,요약손익계산서,SM007
B,Ⅱ. 영업비용,요약손익계산서,SM007
B1,1. 수수료비용,요약손익계산서,SM007
B2,2. 증권평가 및 처분손실,요약손익계산서,SM007
B3,3. 파생상품 관련 손실,요약손익계산서,SM007
B4,4. 이자비용,요약손익계산서,SM007
B5,7. 판매비와관리비,요약손익계산서,SM007
B6,8. 기타의 영업비용,요약손익계산서,SM007
C,Ⅲ. 영업이익(손실),요약손익계산서,SM007
D,Ⅳ. 영업외수익,요약손익계산서,SM007
E,Ⅴ. 영업외비용,요약손익계산서,SM007
F,Ⅵ. 법인세비용차감전계속사업손익,요약손익계산서,SM007
G,Ⅹ. 당기순이익(손실),요약손익계산서,SM007
A,Ⅰ. 매출액 (신탁업무수익),요약손익계산서(신탁계정),SM008
B,Ⅱ. 매출원가,요약손익계산서(신탁계정),SM008
C,Ⅲ. 매출총순익,요약손익계산서(신탁계정),SM008
D,Ⅳ. 판매비와 관리비,요약손익계산서(신탁계정),SM008
E,Ⅴ. 영업이익(손실),요약손익계산서(신탁계정),SM008
F,Ⅵ.영업외수익,요약손익계산서(신탁계정),SM008
G,Ⅶ.영업외 비용,요약손익계산서(신탁계정),SM008
H,Ⅷ.법인세비용차감전순손익,요약손익계산서(신탁계정),SM008
I,Ⅸ.법인세비용,요약손익계산서(신탁계정),SM008
J,Ⅹ.당기신탁순이익(순손실),요약손익계산서(신탁계정),SM008
A,지주회사,임직원 현황,SL015
A1,지주회사_임원,임직원 현황,SL015
A2,지주회사_직원,임직원 현황,SL015
B,자회사 등,임직원 현황,SL015
B1,자회사 등_임원,임직원 현황,SL015
B2,자회사 등_직원,임직원 현황,SL015
C,합계,임직원 현황,SL015
C1,합계_임원,임직원 현황,SL015
C2,합계_직원,임직원 현황,SL015
A,소속회사 수,영업점 현황,SL016
A1,소속회사 수_자회사,영업점 현황,SL016
A2,소속회사 수_손자회사,영업점 현황,SL016
A3,소속회사 수_증손회사,영업점 현황,SL016
A4,소속회사 수_기타,영업점 현황,SL016
B,점포수,영업점 현황,SL016
B1,점포수_국내,영업점 현황,SL016
B2,점포수_해외,영업점 현황,SL016
A1,현금 및 예치금,요약연결재무상태표(자산),SL003
A19,현금 및 예치금_(현재가치할인차금),요약연결재무상태표(자산),SL003
A1A,(현재가치할증차금),요약연결재무상태표(자산),SL003
A11,현금,요약연결재무상태표(자산),SL003
A12,외국통화,요약연결재무상태표(자산),SL003
A18,현금성자산,요약연결재무상태표(자산),SL003
A15,원화예치금,요약연결재무상태표(자산),SL003
A16,외화예치금,요약연결재무상태표(자산),SL003
A17,기타,요약연결재무상태표(자산),SL003
A2,유가증권,요약연결재무상태표(자산),SL003
A4,대출채권,요약연결재무상태표(자산),SL003
A4I,(현재가치할인차금),요약연결재무상태표(자산),SL003
A4J,(현재가치할증차금),요약연결재무상태표(자산),SL003
A4K,(이연대출부대손익),요약연결재무상태표(자산),SL003
A4G,대손충당금,요약연결재무상태표(자산),SL003
A41,원화대출금,요약연결재무상태표(자산),SL003
A42,외화대출금,요약연결재무상태표(자산),SL003
A43,은행간외화대여금,요약연결재무상태표(자산),SL003
A44,외화차관자금대출금,요약연결재무상태표(자산),SL003
A45,내국수입유산스,요약연결재무상태표(자산),SL003
A46,역외외화대출금,요약연결재무상태표(자산),SL003
A47,콜론,요약연결재무상태표(자산),SL003
A48,매입어음,요약연결재무상태표(자산),SL003
A49,매입외환,요약연결재무상태표(자산),SL003
A4A,지급보증대지급금,요약연결재무상태표(자산),SL003
A4B,신용카드채권,요약연결재무상태표(자산),SL003
A4C,직불카드채권(외화),요약연결재무상태표(자산),SL003
A4D,환매조건부채권 매수,요약연결재무상태표(자산),SL003
A4E,사모사채,요약연결재무상태표(자산),SL003
A4F,팩토링채권,요약연결재무상태표(자산),SL003
A4H,기타,요약연결재무상태표(자산),SL003
A52,유형자산,요약연결재무상태표(자산),SL003
A6,기타자산,요약연결재무상태표(자산),SL003
A61,(현재가치할인차금),요약연결재무상태표(자산),SL003
A62,(현재가치할증차금),요약연결재무상태표(자산),SL003
A51,투자자산,요약연결재무상태표(자산),SL003
A53,무형자산,요약연결재무상태표(자산),SL003
A54,리스자산,요약연결재무상태표(자산),SL003
A56,기타,요약연결재무상태표(자산),SL003
A,자산총계,요약연결재무상태표(자산),SL003
A11,예수부채,요약연결재무상태표(부채 및 자본),SL004
A115,(현재가치할인차금),요약연결재무상태표(부채 및 자본),SL004
A116,(현재가치할증차금),요약연결재무상태표(부채 및 자본),SL004
A111,원화예수금,요약연결재무상태표(부채 및 자본),SL004
A112,양도성예금증서,요약연결재무상태표(부채 및 자본),SL004
A113,외화예수금,요약연결재무상태표(부채 및 자본),SL004
A114,기타,요약연결재무상태표(부채 및 자본),SL004
A12,책임준비금,요약연결재무상태표(부채 및 자본),SL004
A16,차입부채,요약연결재무상태표(부채 및 자본),SL004
A13A,(현재가치할인차금),요약연결재무상태표(부채 및 자본),SL004
A13B,(현재가치할증차금),요약연결재무상태표(부채 및 자본),SL004
A131,원화차입금,요약연결재무상태표(부채 및 자본),SL004
A132,외화차입금,요약연결재무상태표(부채 및 자본),SL004
A133,역외외화차입금,요약연결재무상태표(부채 및 자본),SL004
A134,환매조건부채권매도,요약연결재무상태표(부채 및 자본),SL004
A135,매출어음,요약연결재무상태표(부채 및 자본),SL004
A136,외화수탁금,요약연결재무상태표(부채 및 자본),SL004
A137,콜머니,요약연결재무상태표(부채 및 자본),SL004
A138,신용카드채권매출,요약연결재무상태표(부채 및 자본),SL004
A14,사채,요약연결재무상태표(부채 및 자본),SL004
A141,원화사채,요약연결재무상태표(부채 및 자본),SL004
A142,외화사채,요약연결재무상태표(부채 및 자본),SL004
A139,기타,요약연결재무상태표(부채 및 자본),SL004
A15,기타부채,요약연결재무상태표(부채 및 자본),SL004
A17,요구불상환지분,요약연결재무상태표(부채 및 자본),SL004
A1,부채총계,요약연결재무상태표(부채 및 자본),SL004
A21,자본금,요약연결재무상태표(부채 및 자본),SL004
A211,보통주자본금,요약연결재무상태표(부채 및 자본),SL004
A212,우선주자본금,요약연결재무상태표(부채 및 자본),SL004
A27,신종자본증권,요약연결재무상태표(부채 및 자본),SL004
A22,연결자본잉여금,요약연결재무상태표(부채 및 자본),SL004
A24,연결자본조정,요약연결재무상태표(부채 및 자본),SL004
A241,주식할인발행차금,요약연결재무상태표(부채 및 자본),SL004
A242,배당건설이자,요약연결재무상태표(부채 및 자본),SL004
A243,자기주식,요약연결재무상태표(부채 및 자본),SL004
A244,미교부주식배당금,요약연결재무상태표(부채 및 자본),SL004
A249,주식선택권,요약연결재무상태표(부채 및 자본),SL004
A250,기타,요약연결재무상태표(부채 및 자본),SL004
A26,연결기타포괄손익누계액,요약연결재무상태표(부채 및 자본),SL004
A251,매도가능금융자산평가이익(손실),요약연결재무상태표(부채 및 자본),SL004
A252,지분법자본변동,요약연결재무상태표(부채 및 자본),SL004
A253,부의지분법자본변동,요약연결재무상태표(부채 및 자본),SL004
A254,외환차이누계액,요약연결재무상태표(부채 및 자본),SL004
A247,파생상품평가이익(손실),요약연결재무상태표(부채 및 자본),SL004
A255,유형자산재평가이익,요약연결재무상태표(부채 및 자본),SL004
A256,당기손익-공정가치측정금융부채 자기신용위험조정,요약연결재무상태표(부채 및 자본),SL004
A257,손익변동성 조정이익(손실),요약연결재무상태표(부채 및 자본),SL004
A248,기타,요약연결재무상태표(부채 및 자본),SL004
A23,연결이익잉여금,요약연결재무상태표(부채 및 자본),SL004
A25,비지배지분,요약연결재무상태표(부채 및 자본),SL004
A2,자본총계,요약연결재무상태표(부채 및 자본),SL004
A,부채 및 자본총계,요약연결재무상태표(부채 및 자본),SL004
A,영업수익,요약연결손익계산서,SL006
A1,이자수익,요약연결손익계산서,SL006
A8,현금성자산이자,요약연결손익계산서,SL006
A13,예치금이자,요약연결손익계산서,SL006
A14,유가증권 이자,요약연결손익계산서,SL006
A16,원화대출금이자,요약연결손익계산서,SL006
A17,외화대출금이자,요약연결손익계산서,SL006
A18,콜론이자,요약연결손익계산서,SL006
A19,지급보증대지급금 이자,요약연결손익계산서,SL006
A1A,기타 이자수익,요약연결손익계산서,SL006
A2,보험수익,요약연결손익계산서,SL006
A3,수수료수익,요약연결손익계산서,SL006
A5,유가증권평가 및 처분이익,요약연결손익계산서,SL006
AA,기타 금융자산(부채) 평가 및 처분이익,요약연결손익계산서,SL006
AB,대손충당금 환입액,요약연결손익계산서,SL006
AC,대출채권매매이익,요약연결손익계산서,SL006
A7,배당금수익,요약연결손익계산서,SL006
AD,요구불상환지분관련이익,요약연결손익계산서,SL006
A4,기타 영업수익,요약연결손익계산서,SL006
A43,외환거래이익,요약연결손익계산서,SL006
A44,파생상품관련이익,요약연결손익계산서,SL006
A45,기타,요약연결손익계산서,SL006
B,영업비용,요약연결손익계산서,SL006
B1,이자비용,요약연결손익계산서,SL006
B11,원화예수금이자,요약연결손익계산서,SL006
B12,양도성예금증서이자,요약연결손익계산서,SL006
B13,외화예수금이자,요약연결손익계산서,SL006
B14,역외외화예수금이자,요약연결손익계산서,SL006
B15,외화수탁금이자,요약연결손익계산서,SL006
B16,원화차입금이자,요약연결손익계산서,SL006
B17,외화차입금이자,요약연결손익계산서,SL006
B18,발행금융채권 이자,요약연결손익계산서,SL006
B19,기타,요약연결손익계산서,SL006
B2,보험비용,요약연결손익계산서,SL006
B3,지급수수료,요약연결손익계산서,SL006
B5,유가증권평가 및 처분손실,요약연결손익계산서,SL006
B7,기타 금융자산(부채) 평가 및 처분손실,요약연결손익계산서,SL006
B8,대손상각비,요약연결손익계산서,SL006
B9,대출채권매매손실,요약연결손익계산서,SL006
BA,요구불상환지분관련손실,요약연결손익계산서,SL006
B4,기타 영업비용,요약연결손익계산서,SL006
B43,외환거래손실,요약연결손익계산서,SL006
B44,파생상품관련손실,요약연결손익계산서,SL006
B45,판매비와 관리비,요약연결손익계산서,SL006
B46,기타 비용,요약연결손익계산서,SL006
C,영업이익,요약연결손익계산서,SL006
D,영업외수익,요약연결손익계산서,SL006
E,영업외비용,요약연결손익계산서,SL006
I,법인세비용차감전순이익,요약연결손익계산서,SL006
J,법인세비용,요약연결손익계산서,SL006
O,중단사업손익,요약연결손익계산서,SL006
M,지배회사지분순이익,요약연결손익계산서,SL006
L,비지배지분순이익,요약연결손익계산서,SL006
A,영업활동으로 인한 현금흐름,요약연결현금흐름표,SL007
A1,당기순이익,요약연결현금흐름표,SL007
A5,현금의 유출이 없는 비용 및 수익 가감,요약연결현금흐름표,SL007
A2,현금의 유출이 없는 비용의 가산,요약연결현금흐름표,SL007
A3,현금의 유입이 없는 수익의 차감,요약연결현금흐름표,SL007
A4,영업활동으로 인한 자산·부채의 변동,요약연결현금흐름표,SL007
A6,법인세 납부,요약연결현금흐름표,SL007
B,투자활동으로 인한 현금흐름,요약연결현금흐름표,SL007
B1,투자활동으로 인한 현금유입액,요약연결현금흐름표,SL007
B2,투자활동으로 인한 현금유출액,요약연결현금흐름표,SL007
C,재무활동으로 인한 현금흐름,요약연결현금흐름표,SL007
C1,재무활동으로 인한 현금유입액,요약연결현금흐름표,SL007
C2,재무활동으로 인한 현금유출액,요약연결현금흐름표,SL007
D,현금의 증가,요약연결현금흐름표,SL007
E,종속회사 취득으로 인한 현금의 증가(감소),요약연결현금흐름표,SL007
F,연결재무제표작성대상 범위의 변동으로 인한 현금의 증가(감소),요약연결현금흐름표,SL007
